ID,label,strategy,augmented_strategy,H_yb,predicted_label_null,correct_yb
02-039,0,"Regularly reding the same 20 books, by various different people. Watch and expand upon engagement", ,1.714221479,0,TRUE
02-039,3,Working on maintaining acknowledgement of visitors with waving or verbal sounds, ,2.822455761,0,FALSE
02-039,1,"Teeth brushing - encourage him to open his mouth to help get all parts cleaned. Also, I go over what wil be done first to help him anticipate", ,2.396652787,0,FALSE
02-039,3,"Still working on purposeful motor control, through play, mimicing and muscle memory", ,2.822455761,0,FALSE
02-039,3,"For muscle memory of dressing for example, he ""helps"" pt his shirt over his head or pull up socks", ,2.822455761,0,FALSE
02-039,0,"Currently we are combining music and motion, also using cuase and effect toys. He also is playing cause and effect games on the iPad", ,1.714221479,0,TRUE
02-039,0,"Play ""look and find"" our dog Cheech. Also, comfort with gentle petting when he (Cheech) is scared. 4. Helps while in stander wash and rinse light dishes", ,1.714221479,0,TRUE
02-039,0,Touching/smelling food, ,1.714221479,0,TRUE
02-039,1,Story time: pointing out items or character in the book and asking him to try to locate them as well, ,2.396652787,0,FALSE
02-039,3,"A mimicking exercise. ""what did mommy do"" helps him make purposeful throught out movements", ,2.822455761,0,FALSE
02-039,0,Have guests play with or read to him. Have him attempt vocalizations with the guest, ,1.714221479,0,TRUE
02-039,0,Verbal communiation on what activity is going to happen to help anticipate, ,1.714221479,0,TRUE
02-039,0,"Limit distraction, use of solid tones when presenting an objects to help the visual contract", ,1.714221479,0,TRUE
02-039,3,Provide assistance with mucle moveents in play. Provide repetition, ,2.822455761,0,FALSE
02-039,0,Ensure proper lighting and minimize busyness of environment Ie: solid colour backgrounds to make colourful toys stand out visually, ,1.714221479,0,TRUE
02-039,1,Be patient and encouraging. Take the time to allow his brain to process requests beofre repeating, ,2.396652787,0,FALSE
02-039,2,Getting him to do things with me while I do them for him, ,2.778419369,0,FALSE
02-039,0,"Music and movement, dance off, type turn taking, musical movmement songs ie: head and shoulders, hokey pokey etc", ,1.714221479,0,TRUE
02-039,1,"With wheelchair help move or ""carry"" items", ,2.396652787,0,FALSE
02-039,1,When we know he is due to have a bowel movement we encourage him frequently throughout the day until he produces, ,2.396652787,0,FALSE
02-039,1,"Our son moves better in the tub, we encourage 'swimming' also he will tilt his head to wet/rinse hair", ,2.396652787,0,FALSE
02-039,3,"Assisting in clapping, or encouraging vocalizations when singing like for she's a jolly good fellow/happy birthday etc", ,2.822455761,0,FALSE
02-039,1,Encourage and place his hands appropriately to rip open gifts, ,2.396652787,0,FALSE
02-039,0,"Use of positioning equipment. Wheelchair, stander, special tomato seat, adjustable bed, bath chair, neck floatation ring, bean bag chair, floor mats, rolls, pillows, etc", ,1.714221479,0,TRUE
02-039,2,"Have him help ""carry"" items with him wheelchair, such as gifts", ,2.778419369,0,FALSE
02-039,0,"On the iPad working towards more direct contact, ie: one app activates by touching anywhere, others need actual item contact", ,1.714221479,0,TRUE
02-039,2,"It takes a lot of effort to use his arms/hands. However, for toy ""clean up"" I have him roll or push toys back to their spot", ,2.778419369,0,FALSE
02-039,3,"We are still working on motor skills, using his limbs and fingers", ,2.822455761,0,FALSE
583,0,Provide greater opportunity for social play, ,1.714221479,0,TRUE
583,2,Allow chance for child to choose events therefore encourage participation , ,2.778419369,0,FALSE
583,0,Provide opportunity to test motivation to participate , ,1.714221479,0,TRUE
583,1,Expos├⌐ to variety of activities to build interests and skills, ,2.396652787,0,FALSE
583,0,More knowledge in asd, ,1.714221479,0,TRUE
583,0,Obtain respite to help provide breaks/recharge, ,1.714221479,0,TRUE
583,0,Bringingbdistraction toys to appts, ,1.714221479,0,TRUE
583,1,Encourage participation in activities with guests, ,2.396652787,0,FALSE
583,0,Better start and end times, ,1.714221479,0,TRUE
583,0,Establish hygiene routines at structured times daily. (before and after meals), ,1.714221479,0,TRUE
583,0,Smaller shopping trips, ,1.714221479,0,TRUE
583,0,Focus therapy on toileting development , ,1.714221479,0,TRUE
583,0,Quicker dining to maximise attention span, ,1.714221479,0,TRUE
583,0,Shorter more frequent trips, ,1.714221479,0,TRUE
583,0,Provide moreunstructed play, ,1.714221479,0,TRUE
583,0,One on one activities that are developmentally suitable, ,1.714221479,0,TRUE
583,3,More chances to practice skills, ,2.822455761,0,FALSE
583,0,Understanding when he did a good job, ,1.714221479,0,TRUE
583,0,Embedding cleanup into structured play and before starting a new activity, ,1.714221479,0,TRUE
583,0,More understanding of child's needs, ,1.714221479,0,TRUE
583,3,Practice self feeding at all meals with greater part interaction and encouragement , ,2.822455761,0,FALSE
583,0,Dedicated time for structured activities , ,1.714221479,0,TRUE
583,0,More planning of family schedule, ,1.714221479,0,TRUE
583,0,Attend frequent learning program, ,1.714221479,0,TRUE
583,1,Encourage finishing tasks to learn a sense of accomplishment , ,2.396652787,0,FALSE
583,3,Learn to complete whole tasks, ,2.822455761,0,FALSE
583,0,Provide new activities to gain a broader interest , ,1.714221479,0,TRUE
583,0,Personal support worker support , ,1.714221479,0,TRUE
583,0,Program modifications, ,1.714221479,0,TRUE
583,0,"Remove ""screens"" during indoor play to maximise attention", ,1.714221479,0,TRUE
583,0,More financial supports/subsidy, ,1.714221479,0,TRUE
583,0,Provide me cooking opportunities , ,1.714221479,0,TRUE
583,4,How to support treatment regimans, ,2.196228434,0,FALSE
583,2,"Opt in programming bases on child's interests, not the leaders interests", ,2.778419369,0,FALSE
583,3,Provide helping opportunities to assist siblings in completing tasks, ,2.822455761,0,FALSE
583,0,Creat more chances for guests to come over, ,1.714221479,0,TRUE
583,0,Structure toy time with associated clean up time before moving onto next activity , ,1.714221479,0,TRUE
583,0,Finding less formal play opportunities, ,1.714221479,0,TRUE
583,0,More knowledge on program options that are flexible developmentally, ,1.714221479,0,TRUE
02-009,0,"Mom provides comb, mirror and other items so [name] can take care of herself in a better way", ,1.714221479,0,TRUE
02-009,1,"Mom asks [name] how to apply paste on the tooth brush and how much, how to brush teeth", ,2.396652787,0,FALSE
02-009,0,"Do cleaning works in [name] presence so she knows how to use vacuum cleaner, groom, etc", ,1.714221479,0,TRUE
02-009,0,Mom demonstrates the work so [name] can participate well e.g. shows [name] how to fold dresses; comb hair, ,1.714221479,0,TRUE
02-009,3,Teach how to make a sentence out of few words they provide, ,2.822455761,0,FALSE
02-009,0,Mom sets everything in the bathtub so [name] take bath on her own, ,1.714221479,0,TRUE
02-009,1,Mom asks daughter to sleep at the bedtime by trying to sleep herself, ,2.396652787,0,FALSE
793,2,Give choices that are concrete , ,2.778419369,0,FALSE
793,0,Get in and get out quick , ,1.714221479,0,TRUE
793,0,bring along familiar items , ,1.714221479,0,TRUE
793,0,keeping class time short , ,1.714221479,0,TRUE
793,0,Actively engaging child with activities , ,1.714221479,0,TRUE
793,0,engage child in activities while completing tasks , ,1.714221479,0,TRUE
793,0,try to keep to normal routine , ,1.714221479,0,TRUE
793,0,Consistent verbal dialogue while doing personal care management.  , ,1.714221479,0,TRUE
793,0,Constant interaction and engaging child , ,1.714221479,0,TRUE
793,2,Making a game out of the chore. , ,2.778419369,0,FALSE
793,0,Engage child with modeling desired behavior, ,1.714221479,0,TRUE
793,0,Engage child , ,1.714221479,0,TRUE
793,0,Engaging child in activity with gestures and song, ,1.714221479,0,TRUE
793,1,Encourage imaginative play and interaction , ,2.396652787,0,FALSE
793,2,Actively engage child in chore by giving different choices. , ,2.778419369,0,FALSE
793,0,Modeling desired behavior , ,1.714221479,0,TRUE
793,0,"Take toys, games, snacks ", ,1.714221479,0,TRUE
793,0,make sure there is physical activity after driving , ,1.714221479,0,TRUE
793,1,Encouraging child to try new things or to consistently try the same thing , ,2.396652787,0,FALSE
793,0,Repetitive trips to familiarize child with environment, ,1.714221479,0,TRUE
793,0,slow introduction , ,1.714221479,0,TRUE
793,0,clear description of activities , ,1.714221479,0,TRUE
793,1,Allow for melt downs, ,2.396652787,0,FALSE
793,0,Engage child in activity , ,1.714221479,0,TRUE
793,1,Encouraging independent activity and behavior. , ,2.396652787,0,FALSE
793,0,Keep trips short and too the point , ,1.714221479,0,TRUE
793,0,Try a variety of activities to engage child, ,1.714221479,0,TRUE
793,0,Keep driving time short , ,1.714221479,0,TRUE
793,0,Giving child space when needed , ,1.714221479,0,TRUE
793,3,Help the child process new experiences , ,2.822455761,0,FALSE
793,0,make short trips , ,1.714221479,0,TRUE
793,0,Actively engaging child in process instead of simply going through the motions. , ,1.714221479,0,TRUE
793,0,Model behavior, ,1.714221479,0,TRUE
793,0,playgrounds that are geared towards younger children, ,1.714221479,0,TRUE
793,2,Make it a game, ,2.778419369,0,FALSE
793,0,short trips , ,1.714221479,0,TRUE
793,0,Give warnings prior to picking up. , ,1.714221479,0,TRUE
793,0,small and focused classes , ,1.714221479,0,TRUE
793,0,Having safe play areas - gates and fences are great!!!, ,1.714221479,0,TRUE
793,3,"Repetitive actions, games, etc so child can become familiar with expectations ", ,2.822455761,0,FALSE
793,0,Take familiar items , ,1.714221479,0,TRUE
793,0,Keeping play groups/therapy classes small , ,1.714221479,0,TRUE
793,0,keep to small group events, ,1.714221479,0,TRUE
793,0,Lots of physical activity , ,1.714221479,0,TRUE
793,0,Provide safety items such as a lovey to help transitions , ,1.714221479,0,TRUE
793,3,Help child interact with others , ,2.822455761,0,FALSE
793,0,Play WITH the child , ,1.714221479,0,TRUE
793,3,"Repeat, repeat, repeat ", ,2.822455761,0,FALSE
793,0,Use song, ,1.714221479,0,TRUE
938,0,allowing for free play time as opposed to screen time, ,1.714221479,0,TRUE
938,0,knowledge of the event, ,1.714221479,0,TRUE
938,2,reminding her to stay on task, ,2.778419369,0,FALSE
938,4,she is finally at an age where we can sign her up for activitives, ,2.196228434,0,FALSE
938,1,encourage her participation, ,2.396652787,0,FALSE
938,0,funds to participate and buy supplies, ,1.714221479,0,TRUE
938,0,watch educational shows instead of 'fun' shows, ,1.714221479,0,TRUE
938,0,give her age appropriate jobs to do , ,1.714221479,0,TRUE
938,0,consistent routine, ,1.714221479,0,TRUE
938,1,asking her for help, ,2.396652787,0,FALSE
938,0,turn off or put away distractions, ,1.714221479,0,TRUE
938,0,set limits on screen time, ,1.714221479,0,TRUE
938,0,information about programs, ,1.714221479,0,TRUE
938,0,hod a close bond with her, ,1.714221479,0,TRUE
938,0,affordability, ,1.714221479,0,TRUE
938,1,engage her, ,2.396652787,0,FALSE
938,0,appropriate weather for activity, ,1.714221479,0,TRUE
938,0,enroll her , ,1.714221479,0,TRUE
938,0,provide alternatives to television, ,1.714221479,0,TRUE
938,1,allowing her to prepare the meal, ,2.396652787,0,FALSE
938,0,taking away other distraction, ,1.714221479,0,TRUE
938,3,helping her complete the task, ,2.822455761,0,FALSE
938,0,schedule fun time not just chores, ,1.714221479,0,TRUE
938,0,enroll her in classes, ,1.714221479,0,TRUE
938,0,insist on limitiong screen time, ,1.714221479,0,TRUE
938,0,setting a timer for each activity , ,1.714221479,0,TRUE
938,0,adequate nutrition and rest, ,1.714221479,0,TRUE
938,0,watching her while she completes the task, ,1.714221479,0,TRUE
938,0,eat as a family , ,1.714221479,0,TRUE
938,0,get city info on programs they offer, ,1.714221479,0,TRUE
938,0,no electronics time where we just focus on her, ,1.714221479,0,TRUE
938,0,activities at times on the weekends or evening that we can participate, ,1.714221479,0,TRUE
938,0,providing enough time so that we arent rushing, ,1.714221479,0,TRUE
938,0,sitting at the table together, ,1.714221479,0,TRUE
938,0,we need to add this to our calendar and plan to attend, ,1.714221479,0,TRUE
979,0,having more money to support enrollment in groups and sports, ,1.714221479,0,TRUE
979,1,"involve child in helping with daily activities; taking care of pets, etc. ", ,2.396652787,0,FALSE
979,0,keep a regular daily routine., ,1.714221479,0,TRUE
979,0,having more time home with child, ,1.714221479,0,TRUE
979,1,"be more self sufficient in cutting up food, pouring his own drink, etc.", ,2.396652787,0,FALSE
979,0,having more space in home and yard to support activities , ,1.714221479,0,TRUE
979,0,"spend time at grandparents house, friends house.", ,1.714221479,0,TRUE
979,1,"help decide what to have for dinner, help plan meals.", ,2.396652787,0,FALSE
979,1,"help setting table, cleaning up table, etc.", ,2.396652787,0,FALSE
559,1,"Saying and signing ""bath"" while she waits for mom to fill the tub.Engaging her in a game of splash, taking tutns while in the tub.Giving her a turn with the washcloth to wash her body.", ,2.396652787,0,FALSE
559,2,"Modeling appropriate play.  Encouraging a game taking turns with a peer, like rolling a ball back and forth.", ,2.778419369,0,FALSE
559,0,Engaging with her and the video during screen time  to help her understand and interact., ,1.714221479,0,TRUE
559,0,Follow advice from therapists., ,1.714221479,0,TRUE
559,2,Modeling appropraite behavior playing with peers.  Encouraging her to greet guests.  Hello and Goodbye., ,2.778419369,0,FALSE
559,4,Child is not yet attendind day care or preschool., ,2.196228434,0,FALSE
559,0,Attend social events., ,1.714221479,0,TRUE
559,3,Teaching the sounds of letters and encouraging her to mimic them., ,2.822455761,0,FALSE
559,2,"Modeling appropriate imaginitive play with a doll, encouraging her to mimic the behavior.", ,2.778419369,0,FALSE
559,1,"Requesting her to open her mouth ""say ah"" for me to brush her teeth.Giving her a turn with the toothbrush to practice brushing her teeth.While dressing, ask her, as well as guide her to push her arm through the sleeves of her shirt.", ,2.396652787,0,FALSE
559,1,Include her in everyghing we do I  whatever way we can.  , ,2.396652787,0,FALSE
559,0,Socialize with other families who have children close in age., ,1.714221479,0,TRUE
559,1,Display an enthusiastic and encouraging attitude., ,2.396652787,0,FALSE
559,0,"Be connected and involved with community groups I.e, church, school, etc.", ,1.714221479,0,TRUE
559,3,Continuing to build on her communication skills., ,2.822455761,0,FALSE
559,1,"Saying and signing ""eat"".  I ask her if she's hungry and wait for her to sign ""eat""Serve her food on a plate so thst she can self feed.Give her a turn with the fork spoon to practice putting them in her mouth.", ,2.396652787,0,FALSE
01-099,4,While we would like [child name] to interact more with his environment his mental limitations do not allow it & that is not expected to change., ,2.196228434,0,FALSE
01-099,4,Right now the focus is on [patient]'s health & dealing with those issues., ,2.196228434,0,FALSE
01-099,4,no change possible due to mental limitations, ,2.196228434,0,FALSE
01-099,4,No change desired as change is impossible for [patient] due to mental limitations., ,2.196228434,0,FALSE
01-099,4,He is placed in the middle of the action, ,2.196228434,0,FALSE
01-099,4,Not capable of change, ,2.196228434,0,FALSE
01-099,4,[patient] does not participate in daycare/preschool program at this time, ,2.196228434,0,FALSE
01-099,0,move him to area of the house where activity is taking place, ,1.714221479,0,TRUE
01-099,0,The other kids interact with him while they play, ,1.714221479,0,TRUE
01-099,4,Not capable of change, ,2.196228434,0,FALSE
01-099,1,We include [patient] in most of activities done at home, ,2.396652787,0,FALSE
01-099,4,Not capable of self-help, ,2.196228434,0,FALSE
01-099,0,"when playing games with other kids, make sure he is included", ,1.714221479,0,TRUE
01-099,3,using hand over hand techniques to let him take his turn while playing with other kids, ,2.822455761,0,FALSE
01-099,4,no change possible, ,2.196228434,0,FALSE
756,2,Verbal prompting., ,2.778419369,0,FALSE
756,2,Verbal prompting, ,2.778419369,0,FALSE
756,3,Physical help, ,2.822455761,0,FALSE
756,0,Visual demo, ,1.714221479,0,TRUE
756,0,Social stories/pictures to follow, ,1.714221479,0,TRUE
756,0,Having the information about upcoming activities, ,1.714221479,0,TRUE
756,2,Verbal prompting, ,2.778419369,0,FALSE
756,0,Attentive adults, ,1.714221479,0,TRUE
756,0,One on one assistance, ,1.714221479,0,TRUE
756,2,Lots of verbal prompting, ,2.778419369,0,FALSE
756,0,Visual queues, ,1.714221479,0,TRUE
756,2,verbal prompting of steps/directions, ,2.778419369,0,FALSE
756,2,Verbal prompting for all activities to bring him back on task or help him with the next step in the sequence., ,2.778419369,0,FALSE
756,0,Not be intimidated by possible difficulties, ,1.714221479,0,TRUE
756,0,"Keeping him in the front, where he is less likely to be distracted", ,1.714221479,0,TRUE
756,0,The willingness of the staff, ,1.714221479,0,TRUE
756,0,Both parents present, ,1.714221479,0,TRUE
756,2,Verbal prompting, ,2.778419369,0,FALSE
756,0,Go more often, ,1.714221479,0,TRUE
756,0,having both parents present, ,1.714221479,0,TRUE
756,0,Effective adults to help, ,1.714221479,0,TRUE
756,3,Helping with physical tasks, ,2.822455761,0,FALSE
756,2,Verbal prompting, ,2.778419369,0,FALSE
756,0,Monitoring safety, ,1.714221479,0,TRUE
756,0,Redirecting him to interact with peers instead of adults, ,1.714221479,0,TRUE
756,2,Verbal reminders of proper behavior, ,2.778419369,0,FALSE
756,2,Verbal prompting, ,2.778419369,0,FALSE
756,0,One-on-one for better direction, ,1.714221479,0,TRUE
756,3,Hand over hand help, ,2.822455761,0,FALSE
756,3,Help from an adult, ,2.822455761,0,FALSE
756,0,Visual modeling, ,1.714221479,0,TRUE
756,0,Having more time to attend them, ,1.714221479,0,TRUE
756,3,Help from adult, ,2.822455761,0,FALSE
756,2,Verbal prompting, ,2.778419369,0,FALSE
756,0,Visual demonstration, ,1.714221479,0,TRUE
756,2,verbal prompting, ,2.778419369,0,FALSE
756,0,"In terms of self-care, physical modeling of what we'd like him to do.", ,1.714221479,0,TRUE
756,3,Physical assistance, ,2.822455761,0,FALSE
756,0,More time., ,1.714221479,0,TRUE
756,0,Leading guest/visitor/family member of how best to help him play, ,1.714221479,0,TRUE
756,0,Ensuring he can see the activity properly in order to interact, ,1.714221479,0,TRUE
756,2,Verbal prompting, ,2.778419369,0,FALSE
756,0,Lots of parent involvement, ,1.714221479,0,TRUE
756,2,Reminding of polite communication, ,2.778419369,0,FALSE
756,2,Reminding him of proper behaviours, ,2.778419369,0,FALSE
756,3,Physical assistance, ,2.822455761,0,FALSE
756,3,Hand-over-hand assistance., ,2.822455761,0,FALSE
686,0,Make a routine., ,1.714221479,0,TRUE
686,0,Do things together., ,1.714221479,0,TRUE
686,0,Having other children who understand his condition in the group., ,1.714221479,0,TRUE
686,1,If he is given verbal praise when he accomplishes a task., ,2.396652787,0,FALSE
686,2,A reward for completing tasks., ,2.778419369,0,FALSE
686,0,Explaining in detail what we will be doing before hand., ,1.714221479,0,TRUE
686,2,If i make it into a game so he thinks it is fun., ,2.778419369,0,FALSE
686,0,Having another child with us., ,1.714221479,0,TRUE
686,1,Verbal praise., ,2.396652787,0,FALSE
686,0,Having a understanding instructor., ,1.714221479,0,TRUE
686,2,Having a reward system., ,2.778419369,0,FALSE
686,0,If i explain what we are doing and why we are doing it., ,1.714221479,0,TRUE
686,0,Finding family friendly safe events to participate in., ,1.714221479,0,TRUE
686,0,Setting a time amount and showing him where we are going and for about how long., ,1.714221479,0,TRUE
686,0,Having his leap pad or a tablet with us., ,1.714221479,0,TRUE
686,0,Having another adult with us to help out., ,1.714221479,0,TRUE
686,0,Explaining what will be expected of him before actually arriving., ,1.714221479,0,TRUE
686,2,"If i let him make his own choices, what toothpaste to use, what shirt he would like to wear, etc.", ,2.778419369,0,FALSE
762,0,I will take her to Cheyenne as weather permits for gymnastics, ,1.714221479,0,TRUE
762,1,"When my daughter eats really well I give her a lot of verbal praise. I also don't make a huge fuss if sometimes she doesn't eat as well, it just causes more of a struggle.", ,2.396652787,0,FALSE
762,0,"My daughter does take tap and ballet offered in my town, which is small and has limited activities but does try .", ,1.714221479,0,TRUE
762,0,"I need to help her make more play dates, this would be my fault due to needing to set more time aside for these activities", ,1.714221479,0,TRUE
762,0,I will be putting my daughter in 4-H when she is 8 years old, ,1.714221479,0,TRUE
762,2,I also give her stickers for her goal sheet to pick up toys for a prize after so many stickers., ,2.778419369,0,FALSE
762,0,I ask a lot of questions about how my child is doing and how I can incorporate these things at home, ,1.714221479,0,TRUE
762,0,I do take her to birthday parties and I find taking her once in awhile to McDonalds to play gives her an  opportunity to play with other children and meeting new people, ,1.714221479,0,TRUE
762,0,"We do have some activities available for kids, but not as many as in a larger town", ,1.714221479,0,TRUE
762,0,I ask my child about what she did in class and what she likes, ,1.714221479,0,TRUE
762,2,I give me daughter stickers for brushing her teeth on a goal sheet and after so many stickers she gets a small prize., ,2.778419369,0,FALSE
762,1,Having my daughter know that her feelings are important and that she is as a person, ,2.396652787,0,FALSE
762,0,I talk to the teachers about any problems or concerns my child may have, ,1.714221479,0,TRUE
762,0,"I always take her to the circus, carnival and fairs when it is in the season", ,1.714221479,0,TRUE
762,1,"My daughter will actually volunteer to feed her dog, and I give her lots of praise for being so helpful.", ,2.396652787,0,FALSE
762,0,"Spending quality time with her such as reading books,puzzles", ,1.714221479,0,TRUE
762,0,"My daughter has her own broom and dust pan. She actually enjoys dusting, so I give her a dusting clothe, she likes it when we do it together.", ,1.714221479,0,TRUE
762,0,Listening to my daughter and paying attention to her feelings, ,1.714221479,0,TRUE
762,0,I also take her to parks for the same reason when weather permits, ,1.714221479,0,TRUE
762,2,"I allow my daughter to pick out the clothes she wants to wear, from several different weather appropriate outfits. She likes to pick out matching colors and will tell me this matches.", ,2.778419369,0,FALSE
87,0,show her how the activty works, ,1.714221479,0,TRUE
87,1,we give a variety of fruits and veggies so she can learn that new foods are fun and good for you, ,2.396652787,0,FALSE
87,0,sit down with her and show her how to play an activity, ,1.714221479,0,TRUE
87,0,we walk through the home to show her what toys need to be picked up, ,1.714221479,0,TRUE
87,1,"give her high fives,tell her good job when she is all done", ,2.396652787,0,FALSE
87,1,let her choose the activites she participated in, ,2.396652787,0,FALSE
87,2,give her options with the games she can play, ,2.778419369,0,FALSE
87,0,taking her to the play ground , ,1.714221479,0,TRUE
87,1,let her brush her own teeth in the mornings and at night., ,2.396652787,0,FALSE
87,1,encourage her to play kindly with her brother, ,2.396652787,0,FALSE
87,1,letting her play with other kids her age , ,2.396652787,0,FALSE
87,0,explain/show her what she needs to do when it comes to her cleaning needs such as brushing air and teeth and taking baths, ,1.714221479,0,TRUE
87,0,show her where her toys need to go when we pick up, ,1.714221479,0,TRUE
87,1,encouraged her to play with other kids in the nursery, ,2.396652787,0,FALSE
87,1,letting her explore to find out what she can and can not do on her own, ,2.396652787,0,FALSE
87,2,have her keep doing that chore so she can get the routine of it, ,2.778419369,0,FALSE
87,0,when out eating we try to keep her busy with a coloring book so she wont want to get down and wonder, ,1.714221479,0,TRUE
87,2,have a choice in what she eats, ,2.778419369,0,FALSE
87,1,during bath time i try to get her to wash her own hair/rinse it., ,2.396652787,0,FALSE
87,1,let her take an item that made her feel comfortable , ,2.396652787,0,FALSE
87,1,let her self feed, ,2.396652787,0,FALSE
152,4,I would love to have him sign up for music classes and to be able to socially learn music, ,2.196228434,0,FALSE
152,4,we would love the financial means to sign him up for these types of classes, ,2.196228434,0,FALSE
152,1,We are working on him accepting different textures and letting him feed himself a biscuit. , ,2.396652787,0,FALSE
152,4,I would love to have him participate in more activities outside of the home but financially can't afford it due to medical bills. , ,2.196228434,0,FALSE
152,0,financial means, ,1.714221479,0,TRUE
152,4,He loves to see new things and be surrounded by people, ,2.196228434,0,FALSE
152,1,My child eats better when there is little to no texture. We are working on adding cracker crumbs gradually to his food. We are also trying to use a nubby to get his mouth used to texture., ,2.396652787,0,FALSE
152,4,I would love to sign him up for some sort of music class. He loves music, ,2.196228434,0,FALSE
152,1,We are working on him being laid in bed awake and letting him soothe himself to sleep, ,2.396652787,0,FALSE
152,4,He loves having his sisters around to play with him and do some of his exercises with, ,2.196228434,0,FALSE
152,4,My child falls asleep and sleeps best while I am holding or lying near him. I would like to be able to have him fall asleep independently and soothe himself back to sleep when he wakes up, ,2.196228434,0,FALSE
152,4,My child loves to have his sisters home and near him. , ,2.196228434,0,FALSE
152,0,"information on groups, classes", ,1.714221479,0,TRUE
325,0,structure, ,1.714221479,0,TRUE
325,4,focus on food, ,2.196228434,0,FALSE
325,3,more practice- he gets better as he does these things more, ,2.822455761,0,FALSE
325,0,explain importance, ,1.714221479,0,TRUE
325,2,preset expectations, ,2.778419369,0,FALSE
325,1,encouragement, ,2.396652787,0,FALSE
325,1,encouragements, ,2.396652787,0,FALSE
325,0,demonstration, ,1.714221479,0,TRUE
325,0,discuss events, ,1.714221479,0,TRUE
325,0,demonstration, ,1.714221479,0,TRUE
325,2,set expectations ahead of time, ,2.778419369,0,FALSE
325,1,encouragement, ,2.396652787,0,FALSE
325,3,instruct manners, ,2.822455761,0,FALSE
325,1,encouragement, ,2.396652787,0,FALSE
325,0,correct as missteps occur, ,1.714221479,0,TRUE
325,1,more initiative- get him motivated to do these things on his own, ,2.396652787,0,FALSE
325,0,cue him before event, ,1.714221479,0,TRUE
325,0,participate with him, ,1.714221479,0,TRUE
325,3,more practice- he gets better as he does these things more, ,2.822455761,0,FALSE
325,2,set expectations beforehand, ,2.778419369,0,FALSE
325,3,more practice- he gets better as he does these things more, ,2.822455761,0,FALSE
325,0,less distractions- limit other options so he will follow directions, ,1.714221479,0,TRUE
325,0,parent-teacher interactions, ,1.714221479,0,TRUE
325,1,praise for a job well done, ,2.396652787,0,FALSE
325,0,sign up more activities, ,1.714221479,0,TRUE
325,1,encouragement, ,2.396652787,0,FALSE
325,2,preset expectations, ,2.778419369,0,FALSE
325,3,repetition, ,2.822455761,0,FALSE
325,0,cheer from sidelines, ,1.714221479,0,TRUE
325,3,coach, ,2.822455761,0,FALSE
325,0,less distractions- don't let him get sidetracked instead of being focused, ,1.714221479,0,TRUE
325,2,discipline, ,2.778419369,0,FALSE
325,3,repetition and practice, ,2.822455761,0,FALSE
325,0,plan schedule, ,1.714221479,0,TRUE
325,3,more practice- he gets better as he does these things more, ,2.822455761,0,FALSE
325,2,set expectations, ,2.778419369,0,FALSE
325,1,more initiative- get motived to do them on his own, ,2.396652787,0,FALSE
325,1,encourage, ,2.396652787,0,FALSE
325,1,encouragement, ,2.396652787,0,FALSE
325,3,repetition of instructions , ,2.822455761,0,FALSE
325,3,teach personal space, ,2.822455761,0,FALSE
325,0,reading with him, ,1.714221479,0,TRUE
325,1,encouragement, ,2.396652787,0,FALSE
325,2,preset expectations, ,2.778419369,0,FALSE
325,2,set expectations, ,2.778419369,0,FALSE
325,0,demonstration of desired actions, ,1.714221479,0,TRUE
325,2,reward/punishment, ,2.778419369,0,FALSE
325,4,prayer before going, ,2.196228434,0,FALSE
325,2,reward/punishment, ,2.778419369,0,FALSE
325,0,adding a time limit to accomplish tasks, ,1.714221479,0,TRUE
325,2,reward for finishing food, ,2.778419369,0,FALSE
325,0,stay in chair, ,1.714221479,0,TRUE
325,0,interact with him, ,1.714221479,0,TRUE
325,0,organize events, ,1.714221479,0,TRUE
325,1,encouragement, ,2.396652787,0,FALSE
325,3,more practice- he gets better as he does these things more, ,2.822455761,0,FALSE
325,0,playing with him, ,1.714221479,0,TRUE
77,0,"We don't do as much socialization as we probably would have pre-pandemic so our interactions with close friends and family (we don't have any family in the state) are pretty limited.  She goes to daycare 2 days a week, the other 3 week days we go to a scheduled class and over the weekend we may or may not see friends (lately it's been less so than over the summer).  She can be shy to initiate an interaction so sometimes sitting with her to play can help her get more comfortable before leaving her to play either by herself or with other kids.", ,1.714221479,0,TRUE
77,1,The exact opposite is true in her music class.  She is much more shy and clingy.  I do a mix of giving her space to run around when she lets loose but she definitely wants to stay close in that class.  It is also our newest class.  I try to be there for her but still make a point not push her towards independence.  Example: for family dance time she wants me to pick her up for dancing.  I may begin with that as I know she's not comfortable but after a short bit I put her down and I know she loves to spin so we spin together and she gradually works up to dancing more independently.  , ,2.396652787,0,FALSE
77,2,"She likes babies and likes to be helpful so if there is something she can do to help a  out, especially with a baby it's a reliable win.  It could be just entertaining the baby for a moment, handing something the parent requested, etc.", ,2.778419369,0,FALSE
77,1,We have also successfully taken an opposite approach where we stand off more and give her time and space to play independently or initiate an interaction on her own.  It does take longer than if we were directly guiding her but we want her to be comfortable without requiring our help 100% of the time., ,2.396652787,0,FALSE
77,0,"At gym class it can be as interactive or not as she feels like during open play.  She could easily go play where no other kids are or she could play in the thick of it and interact with other kids.  It's good practice for us to use our words with others (still a work in progress), wait in line and take turns, transition between activities so there is a lot of modeling, redirecting and praising good behavior.", ,1.714221479,0,TRUE
