ID	label	strategy	augmented_strategy	H_yx	predicted_label	correct_yx
647	0	hand her wipes to clean hands and face or table	She uses wipes to clean her hands.	2.224042262	1	FALSE
647	0	hand her wipes to clean hands and face or table	Hands her wipes and face or table to clean hands and face or table.	1.362943133	0	TRUE
647	0	hand her wipes to clean hands and face or table	"Hands her wipes to clean her hands, face or table."	1.378207229	0	TRUE
647	0	plan for adequate amounts of outside play	Plan for adequate amounts of outside play	1.403894661	0	TRUE
647	0	plan for adequate amounts of outside play	There are a few ways to plan for adequate amounts of outside play.	2.317184216	3	FALSE
647	0	plan for adequate amounts of outside play	"There is nothing for the outside play if the mumble runs up the table, such as a loud speaker."	2.486710578	4	FALSE
647	0	plan for adequate amounts of outside play	"Specify a team name, including the team logo."	1.472570005	0	TRUE
647	0	plan for adequate amounts of outside play	The team needs lots of extra time in order to play. This is best done within the season opener. This will increase the focus of the team when necessary.	2.701468767	4	FALSE
647	0	plan for adequate amounts of outside play	Plan for the weather and the amount of food.	1.319834307	0	TRUE
647	0	choosing a pretty dress to wear for the day	choosing a pretty dress to wear for the day enables you to concentrate and enjoy your time.	2.197224127	4	FALSE
647	0	choosing a pretty dress to wear for the day	choosing a pretty dress to wear for the day is the perfect way to wear a dress but it's not the best way.	2.580593197	4	FALSE
647	0	choosing a pretty dress to wear for the day	Choose a pretty dress in black.	1.841271215	1	FALSE
647	0	choosing a pretty dress to wear for the day	"If you are wearing shorts or a skirt, look for a dress in size. If you are wearing skirt or tights, look for a skirt in size and size."	2.135411995	1	FALSE
647	0	choosing a pretty dress to wear for the day	The woman would get a pretty dress for the wardrobe and is the person who dresses the most.	2.358071744	4	FALSE
647	0	choosing a pretty dress to wear for the day	Choose a pretty dress that looks glamorous	1.539105457	0	TRUE
647	0	sing songs together	The other members of your group sing songs a lot together.	1.517427368	0	TRUE
647	0	sing songs together	Some people sing songs together on the phone and then get annoyed and move around.	1.743944246	0	TRUE
647	0	sing songs together	Some people sing together to save time. This is an easy method that many people share.	2.406078364	4	FALSE
647	0	sing songs together	The artist wants to perform and sing together into a group and their name is their friend.	2.220872208	4	FALSE
647	0	sing songs together	A couple people in a church or a concert in London will sing for a concert.	1.607243548	0	TRUE
647	0	sing songs together	"In a social group, they can sing together."	2.091727509	1	FALSE
647	0	fun songs and activities planned	Fun songs and activities are planned for the family.	1.693606716	4	FALSE
647	0	fun songs and activities planned	The children can sing fun songs and activities to show off their new house.	1.624162724	0	TRUE
647	0	fun songs and activities planned	"In an upcoming acoustic concert, music is frequently played, and there is always a good chance of a good attendance."	2.427639083	4	FALSE
647	0	fun songs and activities planned	The kids are having the fun of music and having fun.	2.020625135	4	FALSE
647	0	fun songs and activities planned	Play songs and activities that are fun!	1.246720195	0	TRUE
647	0	fun songs and activities planned	The song will help motivate a party.	2.629774491	2	FALSE
647	3	practicing sitting on the potty chair after a diaper change	The first step when sitting on the potty chair is to practice your posture. If you are still in pain just put your hands to your chest and then move your hands around your chest. That way you can practice your posture all day.	2.728808715	4	FALSE
647	3	practicing sitting on the potty chair after a diaper change	"If you are a parent, practice sitting on the potty chair."	2.563939806	1	FALSE
647	3	practicing sitting on the potty chair after a diaper change	Practice sitting on the potty chair after a diaper change	1.983938504	0	FALSE
647	3	practicing sitting on the potty chair after a diaper change	Practice sitting on a potty chair after a diaper change.	2.08441508	0	FALSE
647	3	practicing sitting on the potty chair after a diaper change	Practice sitting in the front or back of the potty before you go to bed.	2.305391308	0	FALSE
647	3	practicing sitting on the potty chair after a diaper change	Practice sitting on the potty chair after a diaper change.	2.097962055	0	FALSE
647	3	practicing sitting on the potty chair after a diaper change	"If the diapers are still attached, you can practice going on the chair. The goal is to practice sitting on the chair while the diapers are still attached."	2.773948158	4	FALSE
647	3	practicing sitting on the potty chair after a diaper change	Practice using the toilet and standing on the toilet	1.870023873	0	FALSE
647	3	practicing sitting on the potty chair after a diaper change	"A child might not be able to sit without getting wet. This would require them to sit in that position for at least 8 minutes before getting wet. If they didn't sit for as long as that time is possible, it would not be appropriate for them. As a result, the child would have difficulty sitting. A child might sit on the chair when they aren't working and is not actively working."	3.154138347	4	FALSE
647	0	outdoor play	The purpose of the outdoor play is to have a few people go out to play outside and jog while waiting for the game to happen.	1.835995844	4	FALSE
647	0	outdoor play	"For a outdoor play, you should make sure that all the equipment is set up properly. Then, the outdoor play cannot be controlled by your parents."	2.353431182	4	FALSE
647	0	outdoor play	Set up a play area in the backyard.	1.126551851	0	TRUE
647	0	outdoor play	Playing outdoors in a smog environment is a good way to do that.	2.065869227	0	TRUE
647	0	outdoor play	The play cannot start if the light is turned off and the game is outdoors. The aim of an outdoor game is to not get to the top.	2.660676793	2	FALSE
647	0	outdoor play	Outdoor play is a game of outdoor football.	2.203799643	3	FALSE
647	0	make sure schedule is consistent and naps are routine	Then make sure that naps are regular.	1.818489348	1	FALSE
647	0	make sure schedule is consistent and naps are routine	Make sure the schedule is consistent and naps are routine.	1.40009737	0	TRUE
647	0	make sure schedule is consistent and naps are routine	Make sure that a schedule is consistent.	1.457321978	0	TRUE
647	0	make sure schedule is consistent and naps are routine	It would be very helpful to have to give up early in the week.	2.808553515	4	FALSE
647	0	make sure schedule is consistent and naps are routine	In this example I want to make sure the schedule is consistent and naps are routine and that those that I like to have a schedule consistent are waking up with a schedule consistent and are focusing on them and having them in control of their mind.	2.374248356	4	FALSE
647	0	make sure schedule is consistent and naps are routine	Schedule a routine naps to ensure that you and your child can stay on a consistent schedule.	1.228855337	0	TRUE
647	1	ask her for help with certain tasks	Ask her for help with certain tasks.	1.671452573	1	TRUE
647	1	ask her for help with certain tasks	Ask her for help in certain tasks.	1.724285535	1	TRUE
647	1	ask her for help with certain tasks	Ask her for help with certain tasks.	1.671452573	1	TRUE
647	1	ask her for help with certain tasks	ask her for help with certain tasks.	1.671452573	1	TRUE
647	1	ask her for help with certain tasks	Ask her for help with those things.	1.594339001	1	TRUE
647	1	ask her for help with certain tasks	"In this case, she may ask for more input and she may give you more guidance on certain tasks."	1.893264075	1	TRUE
647	1	ask her for help with certain tasks	 ask her for help with certain tasks. Ask her for her help with certain tasks. Ask her for her help with certain tasks. Ask her for her help with certain tasks. Ask her for her help with certain tasks then ask her for help. Ask her for her help with certain tasks	1.50460569	1	TRUE
647	1	ask her for help with certain tasks	Ask her for help with certain tasks	1.894510253	1	TRUE
647	1	ask her for help with certain tasks	Ask her for help using a dictionary and/or tote bag.	1.892203937	2	FALSE
647	0	meet teachers and other adults involved before activity begins	Meeting teachers and other adults involved before activity begins.	0.92652327	0	TRUE
647	0	meet teachers and other adults involved before activity begins	Meet teachers and other adults involved before activity begins	0.954499112	0	TRUE
647	0	meet teachers and other adults involved before activity begins	A teacher or adults interact with students before the activity starts.	1.403166243	0	TRUE
647	0	meet teachers and other adults involved before activity begins	Attend a fun game of croquet.	1.267117854	0	TRUE
647	0	meet teachers and other adults involved before activity begins	Meeting teachers can bring people together and open the eyes to how the community sees the topic.	2.13515331	2	FALSE
647	0	meet teachers and other adults involved before activity begins	Meeting teachers and other adults involved before activity begins encourages the two to interact.	1.700140102	0	TRUE
647	0	"choose daytime activities, nothing past bedtime"	"Daytime activities should include: : A chopping block or a pizza salad, but no past bedtime activities."	1.982547082	1	FALSE
647	0	"choose daytime activities, nothing past bedtime"	None of the above are going to help the person after they've already slept	2.842231202	4	FALSE
647	0	"choose daytime activities, nothing past bedtime"	"People may not be in the habit of going to bed that night. The opposite is perfectly right if it comes before the bedtime. People may not be conscious of this decision, because it could affect their sleep later in the evening."	2.791422394	4	FALSE
647	0	"choose daytime activities, nothing past bedtime"	"Spending the day is okay, other activities make sense, nothing past bedtime."	2.436464467	4	FALSE
647	0	"choose daytime activities, nothing past bedtime"	"Decide what activity you should be doing in a daytime instead of something thatâ€™ll put you into bedtime, such as gardening, writing or anything that you usually do the same everyday."	1.785078998	0	TRUE
647	0	"choose daytime activities, nothing past bedtime"	"During daytime activities, nothing past bedtime has the same effect as a little sleep, so choose time between daytime activities."	2.163672597	4	FALSE
647	3	offering help when getting dressed	Making a quick change and bringing a new outfit could be a way to change your outfits.	2.400120746	2	FALSE
647	3	offering help when getting dressed	Giving a helping hand when getting dressed	2.124559507	0	FALSE
647	3	offering help when getting dressed	Giving help when getting dressed	2.241981584	0	FALSE
647	3	offering help when getting dressed	Offer to help someone with some dress shopping.	2.881598603	1	FALSE
647	3	offering help when getting dressed	Giving help to someone may make them feel better about their appearance	2.440211811	1	FALSE
647	3	offering help when getting dressed	Activity Competence strategy: offering help when getting dressed	1.688459125	3	TRUE
647	3	offering help when getting dressed	if you have something difficult to help someone then you can help them and they may want to help you.	3.427785286	4	FALSE
647	3	offering help when getting dressed	Giving help is an activity.	2.369387696	1	FALSE
647	3	offering help when getting dressed	"The more involved you're, the more productive they'll be"	3.174162626	4	FALSE
647	0	using detangle spray to make hair brushing more comfortable	Try detangle spray in your hair.	1.53916456	0	TRUE
647	0	using detangle spray to make hair brushing more comfortable	"After shaving hair with a soft brush, dab a can of detangle spray on your hair to prevent tangles."	1.616022473	0	TRUE
647	0	using detangle spray to make hair brushing more comfortable	Using detangle spray can help make brushing less laborious	1.902221017	0	TRUE
647	0	using detangle spray to make hair brushing more comfortable	Styling your hair in a hair detangle spray can help prevent it from getting frizzy.	1.834657772	0	TRUE
647	0	using detangle spray to make hair brushing more comfortable	spray a small amount in a plastic spray bottle. Let the spray dangle for a few minutes after you're done brushing.	1.632465936	0	TRUE
647	0	using detangle spray to make hair brushing more comfortable	"If you are looking for a more comfortable comb, consider the following: Using a comb that isn't the usual size to comb your hair. As he said, using a medium-sized comb that's not too big will cut off some of the bacteria that you're getting into your hair. If you are making a comb from a smaller size, do a wide-ranging sweep using that piece of equipment, as the amount of debris you'll be using isn't always that much. Using a brush that is resized is"	2.306078469	2	FALSE
647	0	structured routine	Structured routines are the most common form of exercise.	2.315111226	3	FALSE
647	0	structured routine	The structure is structured daily at 8 am.	2.834425758	4	FALSE
647	0	structured routine	"The purpose of the sentence is for a group to meet once and to have some food. This is the same as using "" structured routine,"" but with different structure (the simplest kind)."	2.987868756	2	FALSE
647	0	structured routine	"Generally, a structured routine is a good use of time."	2.618598578	2	FALSE
647	0	structured routine	"Just like a structured routine, structured routine is typically more efficient. Therefore if an existing routine doesnâ€™t conform to the same structure as the new routine, itâ€™s a great idea. So the solution would be to simply rewrite your routine that doesnâ€™t conform to the old structure."	2.010381763	4	FALSE
647	0	structured routine	"The purpose of the sentence is to organize the sentence into multiple sentences, and to be organized. This strategy can be easily achieved by making the sentences logical."	2.576763139	2	FALSE
02-039	0	"We have visitors do famimliar things with him: read, songs, iPad, talk etc"	The visitors can talk to him.	2.114826281	4	FALSE
02-039	0	"We have visitors do famimliar things with him: read, songs, iPad, talk etc"	"We have visitors do famimliar things with him: Read, songs, iPad, talk etc."	1.570030301	0	TRUE
02-039	0	"We have visitors do famimliar things with him: read, songs, iPad, talk etc"	There will likely be lots of people to do Famimliar things with him.	2.985333312	4	FALSE
02-039	0	"We have visitors do famimliar things with him: read, songs, iPad, talk etc"	"We have visitors do famimliar things with him. They do things like, do read, songs, iPad, talk etc. They did this to see how his family feels about their friend."	2.243557492	4	FALSE
02-039	0	"We have visitors do famimliar things with him: read, songs, iPad, talk etc"	"We have visitors do famimliar things with him: Read, songs, iPad, talk etc"	1.684768053	0	TRUE
02-039	4	iPad	Tap on the iPad's screen to read the text.	3.981475149	0	FALSE
02-039	4	iPad	This strategy enables an Apple Store to sell iPads.	2.407883475	2	FALSE
02-039	4	iPad	"One needs to reposition the screen (preferably in the home view) so that there are smaller images, otherwise all you can see will be what you were viewing."	2.21106177	2	FALSE
02-039	4	iPad	"Using another iPad can be cheaper than going to the store to buy new iPads, so you should be able to get a better quality iPad. If the iPad just has the design and features of the one you are going to use there is no problem."	0.922814782	4	TRUE
02-039	4	iPad	"Open the iPad menu. Look for the app and type ""iPad"" in the top right. Use the same button. Find ""iPad"" and double click through with a different device."	2.781145912	0	FALSE
02-039	4	iPad	iPad's layout style doesn't change.	1.132678742	4	TRUE
02-039	3	Repetitive use of the same 6 iPad games	Use more than a single game at a time and you will earn more at the same time.	2.717813964	4	FALSE
02-039	3	Repetitive use of the same 6 iPad games	Be aware of the specific actions used to achieve a specific goal. Repetitive use of the same 6 iPad games may lead to a lack of effort and/or a lack of purpose.	2.007883256	2	FALSE
02-039	3	Repetitive use of the same 6 iPad games	"If you're a professional, take the time to learn as much as you can about what the game is about and how to use it properly. Use the same game on and off every week, but skip them. Depending on the game you're trying to master, you may not be able to use enough for the whole day."	2.613343216	0	FALSE
02-039	3	Repetitive use of the same 6 iPad games	Repetitive usage of more than 6 iPad games increases a user's risk of injury.	2.717699694	4	FALSE
02-039	3	Repetitive use of the same 6 iPad games	"If you have too many iPad 2 games, try taking all in on new ones. The more games you play, the better your activity will be."	3.103381468	4	FALSE
02-039	3	Repetitive use of the same 6 iPad games	"Repetitive use of the same 6 iPad games: Once you have 6 apps and 2 in your pocket, you should save time every time you play them."	2.038153626	0	FALSE
02-039	3	Repetitive use of the same 6 iPad games	Assign separate activity for each of six games. Each person can find something unique online if they use their iPad more than once	2.525051735	2	FALSE
02-039	3	Repetitive use of the same 6 iPad games	Make one game over two in order to get an extra game that does not require extra skills.	2.472886715	2	FALSE
02-039	3	Repetitive use of the same 6 iPad games	"The key is to have an extra two hours of fun when the activity isnâ€™t working because that will just result in one less game and then another. You can either be passive or energetic (i.e., donâ€™t use too much of a device such as a Bluetooth speaker if you canâ€™t use one), but should be able to perform it without being active. In this case, youâ€™ll want to do things like: Focus, concentrate, and pay attention. The other option has two options, if youâ€™ve got a specific game of your choosing and donâ€™t"	2.613941233	4	FALSE
02-039	0	"In the bath, filling and emptying water, like filling and squeezing water out or empty shampoo bottles or filling and dumping small toy cups"	"In the bath, filling and emptying water, like filling and squeezing water out or empty shampoo bottles or filling and dumping small toy cups."	1.514130778	0	TRUE
02-039	0	"In the bath, filling and emptying water, like filling and squeezing water out or empty shampoo bottles or filling and dumping small toy cups"	You don't need to fill any small pots or bowls.	2.651824592	4	FALSE
02-039	0	"In the bath, filling and emptying water, like filling and squeezing water out or empty shampoo bottles or filling and dumping small toy cups"	"In the bath, filling and emptying water, like filling and squeezing water out, or empty shampoo bottles or filling and dumping small toy cups"	1.527513914	0	TRUE
02-039	0	"In the bath, filling and emptying water, like filling and squeezing water out or empty shampoo bottles or filling and dumping small toy cups"	"It works best if you can make it in the bathroom before you leave the bath, and not so much when you are using water."	2.311556836	4	FALSE
02-039	0	"In the bath, filling and emptying water, like filling and squeezing water out or empty shampoo bottles or filling and dumping small toy cups"	Filling and emptying water is an activity that can be done in any bathroom without a bath.	2.472389247	3	FALSE
02-039	0	"In the bath, filling and emptying water, like filling and squeezing water out or empty shampoo bottles or filling and dumping small toy cups"	"To fill a bathroom sink, try a bath hose full of soap and water. Use an elbow grease cleaning soap to pump hot water through the hose. If you use a hose to pump warm water through a large faucet, the bath's temperature should fall to around 130 degrees C, but you can fill a sink with some water."	2.00504472	1	FALSE
02-039	1	"Over Christmas we had him touch, feel, smell all the food we were preparing for dinner"	He could smell all the food we were preparing for dinner.	1.724842252	1	TRUE
02-039	1	"Over Christmas we had him touch, feel, smell all the food we were preparing for dinner"	He would feel like he knew we were cooking.	2.1604054	4	FALSE
02-039	1	"Over Christmas we had him touch, feel, smell all the food we were preparing for dinner"	"He listened to us, helped us, and even ate all the food we preparing for lunch."	1.820703023	1	TRUE
02-039	1	"Over Christmas we had him touch, feel, smell all the food we were preparing for dinner"	"For example, you may feel the touch on your finger over Christmas. The tactile feel of your finger is very important to you."	2.207349588	4	FALSE
02-039	1	"Over Christmas we had him touch, feel, smell all the food we were preparing for dinner"	"Over Christmas we had him touch, feel, smell all the food we were preparing for dinner."	1.512318057	1	TRUE
02-039	1	"Over Christmas we had him touch, feel, smell all the food we were preparing for dinner"	"Over Christmas we had him touch, feel, smell all the food we were preparing for dinner."	1.512318057	1	TRUE
02-039	1	"Over Christmas we had him touch, feel, smell all the food we were preparing for dinner"	He tried to be fun... if we both had Sense of Self.	1.872595037	1	TRUE
02-039	3	With a lot of assistance holds and pours food into feeding bag also play grabbing and conting beans while in stander	Holds and pours food into feeding bag also play grabbing and conting beans while in stander	2.068701961	0	FALSE
02-039	3	With a lot of assistance holds and pours food into feeding bag also play grabbing and conting beans while in stander	With a lot of assistance holds food into feeding bag and also play grabbing and conting beans while in stander.	2.094827594	0	FALSE
02-039	3	With a lot of assistance holds and pours food into feeding bag also play grabbing and conting beans while in stander	With a lot of assistance holds and pours food in feeding bag also play grabbing and conting beans while in stander	1.957740294	0	FALSE
02-039	3	With a lot of assistance holds and pours food into feeding bag also play grabbing and conting beans while in stander	"This game requires a lot of activity. The activity is being rewarded as a goal. As a result, your challenger can earn a lot of points while in stander and also play grabbing and conting beans."	2.660510824	4	FALSE
02-039	3	With a lot of assistance holds and pours food into feeding bag also play grabbing and conting beans while in stander	The player who is holding a lot of assistance has some skill.	2.04035042	3	TRUE
02-039	3	With a lot of assistance holds and pours food into feeding bag also play grabbing and conting beans while in stander	"With a lot of assistance holds and pours food into feeding bag, also play grabbing and conting beans while in stander"	1.963826891	0	FALSE
02-039	4	Same as page 1	The previous sentence is the same as page 1.	0.920239684	4	TRUE
02-039	4	Same as page 1	"To get a better view of the site, just move the page to page 2 and change the style."	2.45638036	0	FALSE
02-039	4	Same as page 1	(a) Create a page 1 article. (b) Create a page 2 article. (c) Create a page 3 article.	2.296173609	0	FALSE
02-039	4	Same as page 1	page 2 is different from page 1.	1.173374709	4	TRUE
02-039	4	Same as page 1	"page 1 contains a URL for the homepage. If your page is not listed on page 1, use page 3. If you are not listed on page 4, you will be the default page."	1.394246169	4	TRUE
02-039	4	Same as page 1	Page 4	1.82994124	4	TRUE
02-039	0	Use of assorted cuase and effect toys	When cuasing a child it is important to use a sharp object.	2.473970425	4	FALSE
02-039	0	Use of assorted cuase and effect toys	Use of assorted cuase and effect toys in a game.	1.698622705	0	TRUE
02-039	0	Use of assorted cuase and effect toys	You can add assorted cuase and effects to a puzzle.	2.196428838	2	FALSE
02-039	0	Use of assorted cuase and effect toys	Construct a game by attempting various puzzle based games using cuase and effect toys while building.	2.082972442	2	FALSE
02-039	0	Use of assorted cuase and effect toys	People like to find their favourite cuase toys but use them more than any cuase.	2.826092948	2	FALSE
02-039	0	Give examples of what is expected before asking him to do it	"When someone asks you out, give examples of what is expected before asking him to do it."	2.525111626	1	FALSE
02-039	0	Give examples of what is expected before asking him to do it	Explain what you expect him to do before asking him to do it.	2.489259732	1	FALSE
02-039	0	Give examples of what is expected before asking him to do it	Describe the expected behavior to him.	2.037006061	1	FALSE
02-039	0	Give examples of what is expected before asking him to do it	For example: The best way to tell them about expectations was: Give examples of what is expected before asking him to do it	2.522108113	1	FALSE
02-039	0	Give examples of what is expected before asking him to do it	What are a couple reasons you need to ask him to do it?	2.703464482	4	FALSE
02-039	0	Give examples of what is expected before asking him to do it	Ask him to do it.	2.356290209	1	FALSE
02-039	3	He is still working on fine motor skills and purposeful movement through assisted play	He has played in a club for 5 years.	3.233188453	4	FALSE
02-039	3	He is still working on fine motor skills and purposeful movement through assisted play	"He was a student of fine motor skills, though he was working on his fine motor skills."	2.50457092	4	FALSE
02-039	3	He is still working on fine motor skills and purposeful movement through assisted play	He works on fine motor skills and purposeful movement through assisted play	1.575558293	3	TRUE
02-039	3	He is still working on fine motor skills and purposeful movement through assisted play	He is still working on fine motor skills and purposeful movement through assisted play.	3.217713704	4	FALSE
02-039	3	He is still working on fine motor skills and purposeful movement through assisted play	He is still working on fine motor skills and purposeful movement through assisted play.	3.217713704	4	FALSE
02-039	3	He is still working on fine motor skills and purposeful movement through assisted play	He is still working on fine motor skills and purposeful movement through assisted play.	3.217713704	4	FALSE
02-039	3	He is still working on fine motor skills and purposeful movement through assisted play	He is still working on fine motor skills and purposeful movement through assisted play.	3.217713704	4	FALSE
02-039	3	He is still working on fine motor skills and purposeful movement through assisted play	He is still working on fine motor skills and purposeful movement through assisted play.	3.217713704	4	FALSE
02-039	0	"Regularly reding the same 20 books, by various different people. Watch and expand upon engagement"	"Then, read about an artist that wants to redo a book by multiple authors: if it's a good deal, that's one book (thessaloniki book) or if it's bad. Read about an artist in the same genre of book. The audience, if the audience is interested in a particular book, is more inclined to read it."	2.380283978	2	FALSE
02-039	0	"Regularly reding the same 20 books, by various different people. Watch and expand upon engagement"	Don't waste time with redating the same 20 books. Spend time reading more and not less.	1.982549121	1	FALSE
02-039	0	"Regularly reding the same 20 books, by various different people. Watch and expand upon engagement"	"By continuously redistricting the same 20 books, by various different people, you can better engage with the audience"	2.240858396	4	FALSE
02-039	0	"Regularly reding the same 20 books, by various different people. Watch and expand upon engagement"	While the book is old the number of the books is a constant one.	2.521503889	4	FALSE
02-039	0	"Regularly reding the same 20 books, by various different people. Watch and expand upon engagement"	"Reding 2 books a week. Once that list is complete, find a writer to read it and read the same 20 books."	1.608232896	0	TRUE
02-039	0	"Regularly reding the same 20 books, by various different people. Watch and expand upon engagement"	"It is helpful to have a list of things the people that surveyed don't like. You want to know their favorite books and compare them to their favorite works. Ask the peoples thoughts on what people like to read in the poll to see how they feel. You don't want to start off with the same books after several people. Instead, give each other something they like to read by going back and reading. Repeat this process for several weeks."	2.045779989	1	FALSE
02-039	3	Working on maintaining acknowledgement of visitors with waving or verbal sounds	Working on maintaining acknowledgement of visitors with waving or verbal sounds.	1.970385363	0	FALSE
02-039	3	Working on maintaining acknowledgement of visitors with waving or verbal sounds	Work on maintaining acknowledgement of visitors with waving or verbal sounds.	1.729231179	3	TRUE
02-039	3	Working on maintaining acknowledgement of visitors with waving or verbal sounds	Working on maintaining acknowledgement of visitors with waving or verbal sounds.	1.970385363	0	FALSE
02-039	3	Working on maintaining acknowledgement of visitors with waving or verbal sounds	Work on maintaining acknowledgement of visitors with waving or verbal sounds	1.586381367	3	TRUE
02-039	3	Working on maintaining acknowledgement of visitors with waving or verbal sounds	Working on maintaining acknowledgement of visitors who are waving or verbal sounds	1.824107254	0	FALSE
02-039	3	Working on maintaining acknowledgement of visitors with waving or verbal sounds	Work on maintaining acknowledgement of visitors with waving or verbal sounds	1.586381367	3	TRUE
02-039	3	Working on maintaining acknowledgement of visitors with waving or verbal sounds	Working on maintaining acknowledgement of visitors in front of people in a room.	2.083734361	0	FALSE
02-039	1	"Teeth brushing - encourage him to open his mouth to help get all parts cleaned. Also, I go over what wil be done first to help him anticipate"	Let him look at something that he will do before picking it up	1.721459228	1	TRUE
02-039	1	"Teeth brushing - encourage him to open his mouth to help get all parts cleaned. Also, I go over what wil be done first to help him anticipate"	The main purpose of the Sense of Self strategy is to encourage self-awareness and reassurance by encouraging self-knowledge.	2.217140927	2	FALSE
02-039	1	"Teeth brushing - encourage him to open his mouth to help get all parts cleaned. Also, I go over what wil be done first to help him anticipate"	He should be able to give you the best advice possible.	1.677925108	4	FALSE
02-039	1	"Teeth brushing - encourage him to open his mouth to help get all parts cleaned. Also, I go over what wil be done first to help him anticipate"	Sense of Self	2.52270246	0	FALSE
02-039	1	"Teeth brushing - encourage him to open his mouth to help get all parts cleaned. Also, I go over what wil be done first to help him anticipate"	"Sense of Self strategy: Teeth brushing - encourage him to open his mouth to help get all parts cleaned. Also, I go over what wil be done first to help him anticipate."	1.74635013	1	TRUE
02-039	1	"Teeth brushing - encourage him to open his mouth to help get all parts cleaned. Also, I go over what wil be done first to help him anticipate"	"Tooth brushing - encourage him to open his mouth to help get all parts cleaned. Also, I go over what wil be done first to help him anticipate"	1.609739448	1	TRUE
02-039	1	"Teeth brushing - encourage him to open his mouth to help get all parts cleaned. Also, I go over what wil be done first to help him anticipate"	Take his or her toothbrush and use a toothbrush with a small tooth brush or tooth paste as a tool.	2.313291639	2	FALSE
02-039	1	"Teeth brushing - encourage him to open his mouth to help get all parts cleaned. Also, I go over what wil be done first to help him anticipate"	"I brush your dentist's teeth - it does the opposite of teeth cleaning you do with combs and ie it is the same for teeth,but you brush them separately (ie, you are saying something about teeth). Sense of Self strategies are usually a positive strategy. For example, brush your dentists teeth. This will give him a good impression as he is preparing for his dental cleaning. Also, I might brush him's teeth early because his teeth need an easier time exposing the enamel."	1.933173701	1	TRUE
02-039	1	"Teeth brushing - encourage him to open his mouth to help get all parts cleaned. Also, I go over what wil be done first to help him anticipate"	Let him hear what is going on with the tooth before the dentist begins flossing. Encourage him to wait to be flossed until he's done. Encourage him to use something to rinse the tooth before it's dried. Ask him to use his favorite toothbrush in the area where they were using it.	1.295960444	1	TRUE
02-039	3	"Still working on purposeful motor control, through play, mimicing and muscle memory"	"At this stage, the player must be able to function without a traumatic loss from exertion, a lack of memory, or a lack of focus. It is recommended that the player work on purposeful motor control through play, mimicking and muscle memory."	2.523580842	4	FALSE
02-039	3	"Still working on purposeful motor control, through play, mimicing and muscle memory"	"Still working on purposeful motor control through play, mimicing and muscle memory"	1.57564941	3	TRUE
02-039	3	"Still working on purposeful motor control, through play, mimicing and muscle memory"	"You are still working on purposeful motor control, through play, mimicing and muscle memory."	2.078228782	4	FALSE
02-039	3	"Still working on purposeful motor control, through play, mimicing and muscle memory"	"After working on your motor control, work on purposeful motor control. Go back to the method you used, and work on aiming it to the end of the day."	1.953725595	2	FALSE
02-039	3	"Still working on purposeful motor control, through play, mimicing and muscle memory"	"Somebody can be a distraction like music or painting, but they can be motivated by their sense of purpose and ability to take control."	2.512614785	4	FALSE
02-039	3	"Still working on purposeful motor control, through play, mimicing and muscle memory"	Aim at keeping up with activities on a big scale. You have to be willing to change your mind quickly	2.680967006	1	FALSE
02-039	3	"Still working on purposeful motor control, through play, mimicing and muscle memory"	"Is still working on purposeful motor control, through play, mimicking and muscle memory.."	2.560343462	4	FALSE
02-039	3	"For muscle memory of dressing for example, he ""helps"" pt his shirt over his head or pull up socks"	"If he is wearing a shirt over his head, he is also trying to memorize the clothing that he is wearing."	2.346629308	2	FALSE
02-039	3	"For muscle memory of dressing for example, he ""helps"" pt his shirt over his head or pull up socks"	"For muscle memory of dressing, he ""helps"" pt his shirt over his head or pull up socks"	1.813950008	3	TRUE
02-039	3	"For muscle memory of dressing for example, he ""helps"" pt his shirt over his head or pull up socks"	He must be physically fit to be able to do the same thing. He can either help the person by helping. He has to be physically fit to be able to do something. He will make a mistake for doing something that makes him useless.	3.317067442	4	FALSE
02-039	3	"For muscle memory of dressing for example, he ""helps"" pt his shirt over his head or pull up socks"	A person who knows why a person feels the way they do would want to work out the muscles involved.	2.381380823	4	FALSE
02-039	3	"For muscle memory of dressing for example, he ""helps"" pt his shirt over his head or pull up socks"	"For muscle memory of dressing he ""helps"" pt his shirt over his head or pull up socks"	1.773428611	3	TRUE
02-039	3	"For muscle memory of dressing for example, he ""helps"" pt his shirt over his head or pull up socks"	"Activity Competence: For muscle memory, he ""helps"" rethinking a conversation by remembering that it was the people they surveyed whom they had talked to or who worked with them in their jobs as an employee."	1.858381147	2	FALSE
02-039	3	"For muscle memory of dressing for example, he ""helps"" pt his shirt over his head or pull up socks"	"For one action at a time, use only one movement to complete the activity."	2.27966461	0	FALSE
02-039	3	"For muscle memory of dressing for example, he ""helps"" pt his shirt over his head or pull up socks"	"If he wants to demonstrate his skill but his partner can't, he has to stop and a second person can help him out."	2.875247134	4	FALSE
02-039	3	"For muscle memory of dressing for example, he ""helps"" pt his shirt over his head or pull up socks"	"For exercise, focus on exercise or just focusing on it, think about how you feel when you are active and act accordingly. You might add motivation and courtesy to a situation that might be easier to manage when we are already used to the activity and it helps when we are not used to what we've done and the way we feel."	2.57735606	0	FALSE
02-039	0	"Currently we are combining music and motion, also using cuase and effect toys. He also is playing cause and effect games on the iPad"	He is playing cause and effect games on the iPad and is learning to play.	2.629626939	4	FALSE
